date,prix,lag_1,lag_2,lag_4,lag_8,lag_12,MA4,MA12,MA26,std_4,mois,trimestre,semaine,variation_pct
2022-07-21,97.26,102.26,96.3,109.78,115.26,107.81,98.5875,107.38583333333334,103.94076923076923,2.613138279286239,7,3,29,-4.889497359671424
2022-07-28,90.66,97.26,102.26,98.53,122.11,105.71,96.62,106.13166666666666,104.0330769230769,4.755460019809219,7,3,30,-6.785934608266508
2022-08-04,91.93,90.66,97.26,96.3,115.31,109.59,95.5275,104.65999999999998,104.12038461538462,5.321737654814477,8,3,31,1.4008382969336042
2022-08-11,88.11,91.93,90.66,102.26,106.19,110.33,91.99,102.80833333333334,103.90692307692308,3.855723019098077,8,3,32,-4.155335581420649
2022-08-18,94.89,88.11,91.93,97.26,109.78,115.26,91.39750000000001,101.11083333333333,104.01423076923078,2.818550159213532,8,3,33,7.694926796050394
2022-08-25,89.55,94.89,88.11,90.66,98.53,122.11,91.12,98.3975,103.20461538461538,2.9661422757518845,8,3,34,-5.627568763831814
2022-09-01,81.94,89.55,94.89,91.93,96.3,115.31,88.62249999999999,95.61666666666666,102.17538461538462,5.324793423223293,9,3,35,-8.498045784477949
2022-09-08,88.48,81.94,89.55,88.11,102.26,106.19,88.715,94.14083333333333,101.92307692307692,5.316129544446354,9,3,36,7.981449841347343
2022-09-15,82.94,88.48,81.94,94.89,97.26,109.78,85.7275,91.90416666666665,100.69269230769231,3.842875442512813,9,3,37,-6.261301989150092
2022-09-22,82.15,82.94,88.48,89.55,90.66,98.53,83.8775,90.53916666666667,99.70538461538462,3.0983907113211075,9,3,38,-0.9524957800819744
2022-09-29,87.76,82.15,82.94,81.94,91.93,96.3,85.33250000000001,89.8275,99.37961538461538,3.248172563150128,9,3,39,6.828971393791838
2022-10-06,87.27,87.76,82.15,88.48,88.11,102.26,85.03,88.57833333333333,98.72653846153845,2.8944199188555633,10,4,40,-0.5583409298085762
2022-10-13,85.55,87.27,87.76,82.94,94.89,97.26,85.6825,87.6025,98.065,2.538521551349916,10,4,41,-1.9708949237997042
2022-10-20,87.91,85.55,87.27,82.15,89.55,90.66,87.1225,87.37333333333333,97.52230769230769,1.0833705121833064,10,4,42,2.758620689655178
2022-10-27,90.0,87.91,85.55,87.76,81.94,91.93,87.68249999999999,87.21249999999999,96.83730769230769,1.8385025609632535,10,4,43,2.3774314639972705
2022-11-03,85.83,90.0,87.91,87.27,88.48,88.11,87.32249999999999,87.0225,96.07269230769231,2.0723155326031715,11,4,44,-4.633333333333334
2022-11-10,85.59,85.83,90.0,85.55,82.94,94.89,87.3325,86.2475,95.14961538461537,2.0609767102036107,11,4,45,-0.27962250961202084
2022-11-17,77.94,85.59,85.83,87.91,82.15,89.55,84.84,85.28,93.90384615384616,5.025873058484585,11,4,46,-8.937960042061
2022-11-24,80.55,77.94,85.59,90.0,87.76,81.94,82.4775,85.16416666666667,92.56884615384615,3.8829144981573678,11,4,47,3.3487297921477976
2022-12-01,72.01,80.55,77.94,85.83,87.27,88.48,79.02250000000001,83.79166666666667,90.64192307692308,5.651320642115429,12,4,48,-10.602110490378635
2022-12-08,77.28,72.01,80.55,85.59,85.55,82.94,76.945,83.32,89.17923076923078,3.58015362798854,12,4,49,7.318427996111643
2022-12-15,78.29,77.28,72.01,77.94,87.91,82.15,77.0325,82.99833333333333,88.10615384615386,3.6166685867889794,12,4,50,1.306935817805388
2022-12-22,78.96,78.29,77.28,80.55,90.0,87.76,76.63499999999999,82.265,86.92076923076924,3.159709902295798,12,4,51,0.8557925661003773
2022-12-29,72.84,78.96,78.29,72.01,85.83,87.27,76.8425,81.0625,85.9326923076923,2.756233843489971,12,4,52,-7.750759878419444
2023-01-05,77.41,72.84,78.96,77.28,85.59,85.55,76.875,80.38416666666666,85.20615384615385,2.7638680624563414,1,1,1,6.274025260845684
2023-01-12,79.48,77.41,72.84,78.29,77.94,87.91,77.1725,79.68166666666666,84.33000000000001,3.019198293145534,1,1,2,2.6740731171683407
2023-01-19,80.15,79.48,77.41,78.96,80.55,90.0,77.47,78.86083333333333,83.67192307692306,3.299646445706922,1,1,3,0.8429793658782048
2023-01-26,76.41,80.15,79.48,72.84,72.01,85.83,78.3625,78.07583333333334,83.12384615384616,1.7477104069800988,1,1,4,-4.666250779787906
2023-02-02,78.47,76.41,80.15,77.41,77.28,85.59,78.6275,77.4825,82.60615384615383,1.6316530472703454,2,1,5,2.695982201282554
2023-02-09,78.59,78.47,76.41,79.48,78.29,77.94,78.405,77.53666666666666,82.24000000000001,1.5344380078712478,2,1,6,0.1529246845928478
2023-02-16,73.95,78.59,78.47,80.15,78.96,80.55,76.855,76.98666666666666,81.4346153846154,2.1798700267063773,2,1,7,-5.904059040590404
2023-02-23,77.69,73.95,78.59,76.41,72.84,72.01,77.175,77.46,80.97846153846154,2.1867098572969375,2,1,8,5.057471264367819
2023-03-02,76.66,77.69,73.95,78.47,77.41,77.28,76.7225,77.40833333333335,80.77538461538461,2.0095003524921746,3,1,9,-1.3257819539194249
2023-03-09,67.61,76.66,77.69,78.59,79.48,78.29,73.97749999999999,76.51833333333333,79.97269230769231,4.528586056007504,3,1,10,-11.805374380380895
2023-03-16,70.9,67.61,76.66,73.95,80.15,78.96,73.215,75.84666666666666,79.50961538461539,4.784311166022973,3,1,11,4.866144061529365
2023-03-23,72.97,70.9,67.61,77.69,76.41,72.84,72.035,75.8575,79.15653846153845,3.7918201434137817,3,1,12,2.919605077574028
2023-03-30,80.61,72.97,70.9,76.66,78.47,77.41,73.02250000000001,76.12416666666667,78.88153846153847,5.5188487628005705,3,1,13,10.470056187474297
2023-04-06,83.26,80.61,72.97,67.61,78.59,79.48,76.935,76.43916666666668,78.72730769230769,5.934467120138042,4,2,14,3.287433320927935
2023-04-13,79.16,83.26,80.61,70.9,73.95,80.15,79.0,76.35666666666667,78.48153846153846,4.36372165320688,4,2,15,-4.924333413403803
2023-04-20,74.3,79.16,83.26,72.97,77.69,76.41,79.3325,76.18083333333333,77.95807692307692,3.76001218969655,4,2,16,-6.139464375947446
2023-04-27,68.6,74.3,79.16,80.61,76.66,78.47,76.33,75.35833333333333,77.135,6.32211989762923,4,2,17,-7.671601615074031
2023-05-04,72.56,68.6,74.3,83.26,67.61,78.59,73.655,74.85583333333334,76.62461538461538,4.376950993556913,5,2,18,5.772594752186611
2023-05-11,72.83,72.56,68.6,79.16,70.9,73.95,72.07249999999999,74.7625,76.13384615384615,2.437996103359995,5,2,19,0.37210584343989606
2023-05-18,74.34,72.83,72.56,74.3,72.97,77.69,72.0825,74.48333333333333,75.99538461538462,2.4502295810798067,5,2,20,2.073321433475228
2023-05-25,68.09,74.34,72.83,68.6,80.61,76.66,71.955,73.76916666666666,75.51615384615386,2.693083734308772,5,2,21,-8.407317729351627
2023-06-01,72.53,68.09,74.34,72.56,83.26,67.61,71.9475,74.17916666666666,75.53615384615385,2.6908781094651015,6,2,22,6.5207813188427055
2023-06-08,68.27,72.53,68.09,72.83,79.16,70.9,70.8075,73.96,75.1896153846154,3.1235276531508793,6,2,23,-5.873431683441344
2023-06-15,72.53,68.27,72.53,74.34,74.3,72.97,70.35499999999999,73.92333333333333,74.96807692307692,2.5125485069940714,6,2,24,6.239929690933077
2023-06-22,69.56,72.53,68.27,68.09,68.6,80.61,70.7225,73.00250000000001,74.60653846153846,2.152539198248947,6,2,25,-4.094857300427412
2023-06-29,71.79,69.56,72.53,72.53,72.56,83.26,70.5375,72.04666666666667,74.56615384615385,1.9694225041869966,6,2,26,3.2058654399079956
2023-07-06,75.75,71.79,69.56,68.27,72.83,79.16,72.4075,71.7625,74.5023076923077,2.561046335647202,7,3,27,5.516088591725854
2023-07-13,75.35,75.75,71.79,72.53,74.34,74.3,73.1125,71.85000000000001,74.34346153846154,2.962660684812238,7,3,28,-0.5280528052805322
2023-07-20,78.78,75.35,75.75,69.56,68.09,68.6,75.4175,72.69833333333334,74.29076923076923,2.8624159376301894,7,3,29,4.552090245520901
2023-07-27,79.49,78.78,75.35,71.79,72.53,72.56,77.3425,73.27583333333332,74.40923076923076,2.096367890741769,7,3,30,0.9012439705508912
2023-08-03,84.4,79.49,78.78,75.75,68.27,72.83,79.505,74.24,74.6373076923077,3.730545089751221,8,3,31,6.176877594666008
2023-08-10,79.38,84.4,79.49,75.35,72.53,74.34,80.5125,74.66,74.6676923076923,2.6103815174543294,8,3,32,-5.947867298578213
2023-08-17,78.89,79.38,84.4,78.78,69.56,68.09,80.53999999999999,75.55999999999999,74.8576923076923,2.5865163186547226,8,3,33,-0.6172839506172756
2023-08-24,81.63,78.89,79.38,79.49,71.79,72.53,81.075,76.31833333333333,75.00923076923077,2.517333245056617,8,3,34,3.473190518443392
2023-08-31,87.54,81.63,78.89,84.4,75.75,68.27,81.86,77.92416666666666,75.4276923076923,3.9701637245837587,8,3,35,7.239985299522256
2023-09-07,88.52,87.54,81.63,79.38,75.35,72.53,84.145,79.25666666666667,76.23192307692308,4.6406500981365255,9,3,36,1.1194882339501833
2023-09-14,90.28,88.52,87.54,78.89,78.78,69.56,86.9925,80.98333333333333,76.97730769230769,3.7504255314121986,9,3,37,1.9882512426570242
2023-09-21,93.68,90.28,88.52,81.63,79.49,71.79,90.00500000000001,82.8075,77.77384615384615,2.699549345107268,9,3,38,3.766061143110333
2023-09-28,84.22,93.68,90.28,87.54,84.4,75.75,89.175,83.51333333333334,77.91269230769231,3.9368811683025946,9,3,39,-10.09820666097353
2023-10-05,83.49,84.22,93.68,88.52,79.38,75.35,87.9175,84.19166666666666,77.92153846153846,4.901090864967582,10,4,40,-0.866777487532655
2023-10-12,88.32,83.49,84.22,90.28,78.89,78.78,87.4275,84.98666666666666,78.27384615384615,4.679112273355766,10,4,41,5.785123966942152
2023-10-19,85.39,88.32,83.49,93.68,81.63,79.49,85.35499999999999,85.47833333333334,78.70038461538462,2.125942928052111,10,4,42,-3.31748188405796
2023-10-26,80.44,85.39,88.32,84.22,87.54,84.4,84.41,85.14833333333333,79.15576923076922,3.3093705343062805,10,4,43,-5.796931725026355
2023-11-02,75.33,80.44,85.39,83.49,88.52,79.38,82.37,84.81083333333333,79.2623076923077,5.709915352554212,11,4,44,-6.352560914967675
2023-11-09,76.66,75.33,80.44,88.32,90.28,78.89,79.455,84.625,79.40961538461539,4.5100665183565205,11,4,45,1.7655648480021213
2023-11-16,77.1,76.66,75.33,85.39,93.68,81.63,77.3825,84.2475,79.51576923076922,2.1727766413816028,11,4,46,0.5739629533002777
2023-11-23,77.86,77.1,76.66,80.44,84.22,87.54,76.7375,83.44083333333333,79.89153846153846,1.0612060748664305,11,4,47,0.9857328145265853
2023-11-30,69.38,77.86,77.1,75.33,83.49,88.52,75.25,81.84583333333333,79.77038461538463,3.944599683956084,11,4,48,-10.891343436938094
2023-12-07,69.47,69.38,77.86,76.66,88.32,90.28,73.4525,80.11166666666666,79.81653846153846,4.661039762399162,12,4,49,0.12972038051313195
2023-12-14,74.22,69.47,69.38,77.1,85.39,93.68,72.7325,78.49,79.88153846153847,4.098254709832697,12,4,50,6.83748380595941
2023-12-21,74.11,74.22,69.47,77.86,80.44,84.22,71.79499999999999,77.6475,80.05653846153847,2.7372553163096947,12,4,51,-0.14820803018054107
2023-12-28,72.7,74.11,74.22,69.38,75.33,83.49,72.625,76.74833333333333,80.09153846153846,2.2142643624160727,12,4,52,-1.9025772500337323
2024-01-04,71.37,72.7,74.11,69.47,76.66,88.32,73.10000000000001,75.33583333333333,79.92307692307692,1.3450402720114447,1,1,1,-1.8294360385144426
2024-01-11,72.56,71.37,72.7,74.22,77.1,85.39,72.685,74.26666666666667,79.81576923076923,1.121858576945354,1,1,2,1.6673672411377405
2024-01-18,75.09,72.56,71.37,74.11,77.86,80.44,72.93,73.82083333333334,79.67384615384616,1.5587388064284247,1,1,3,3.486769570011017
2024-01-25,75.85,75.09,72.56,72.7,69.38,75.33,73.7175,73.86416666666666,79.53384615384616,2.1041130356200144,1,1,4,1.0121187907843776
2024-02-01,73.86,75.85,75.09,71.37,69.47,76.66,74.34,73.63083333333334,79.12846153846155,1.4423822886690691,2,1,5,-2.623599208965055
2024-02-08,76.64,73.86,75.85,72.56,74.22,77.1,75.36,73.5925,79.02307692307691,1.183413142848452,2,1,6,3.763877606282162
2024-02-15,77.91,76.64,73.86,75.09,74.11,77.86,76.065,73.59666666666666,78.98538461538462,1.6973410578509573,2,1,7,1.6570981210855873
2024-02-22,78.54,77.91,76.64,75.85,72.7,69.38,76.73750000000001,74.36,78.86653846153847,2.074710823223345,2,1,8,0.8086253369272267
2024-02-29,79.13,78.54,77.91,73.86,71.37,69.47,78.055,75.165,78.54307692307692,1.0667864516076655,2,1,9,0.7512095747389758
2024-03-07,79.72,79.13,78.54,76.64,72.56,74.22,78.825,75.62333333333333,78.20461538461538,0.7772815877577273,3,1,10,0.745608492354366
2024-03-14,81.68,79.72,79.13,77.91,75.09,74.11,79.7675,76.25416666666668,77.87384615384615,1.3629716309107005,3,1,11,2.4586051179127155
2024-03-21,81.35,81.68,79.72,78.54,75.85,72.7,80.47,76.97500000000001,77.39961538461539,1.2378206655250414,3,1,12,-0.4040156709108844
2024-03-28,85.43,81.35,81.68,79.13,73.86,71.37,82.045,78.14666666666666,77.44615384615385,2.4138558366234752,3,1,13,5.015365703749253
2024-04-04,86.21,85.43,81.35,79.72,76.64,72.56,83.6675,79.28416666666668,77.55076923076923,2.5094272254842447,4,2,14,0.913028210230582
2024-04-11,82.69,86.21,85.43,81.68,77.91,75.09,83.92,79.9175,77.33423076923077,2.28341848989659,4,2,15,-4.08305301009163
2024-04-18,82.81,82.69,86.21,81.35,78.54,75.85,84.285,80.4975,77.235,1.8015086270498457,4,2,16,0.14512032893940763
2024-04-25,79.0,82.81,82.69,85.43,79.13,73.86,82.6775,80.92583333333333,77.17961538461537,2.945067910931985,4,2,17,-4.600893611882628
2024-05-02,78.99,79.0,82.81,86.21,79.72,76.64,80.8725,81.12166666666667,77.32038461538461,2.168507551289802,5,2,18,-0.012658227848105774
2024-05-09,78.63,78.99,79.0,82.69,81.68,77.91,79.8575,81.18166666666667,77.39615384615385,1.9758437016459593,5,2,19,-0.45575389289783663
2024-05-16,77.57,78.63,78.99,82.81,81.35,78.54,78.5475,81.10083333333334,77.41423076923077,0.67401162205636,5,2,20,-1.3480859722752148
2024-05-23,79.23,77.57,78.63,79.0,85.43,79.13,78.605,81.10916666666667,77.46692307692307,0.7327346040691656,5,2,21,2.140002578316369
2024-05-30,74.07,79.23,77.57,78.99,86.21,79.72,77.375,80.63833333333334,77.64730769230769,2.307747819845168,5,2,22,-6.512684589170781
2024-06-06,78.5,74.07,79.23,78.63,82.69,81.68,77.3425,80.37333333333332,77.99461538461539,2.284985412061411,6,2,23,5.9808289455920205
2024-06-13,81.57,78.5,74.07,77.57,82.81,81.35,78.3425,80.39166666666667,78.27730769230769,3.1349362034976616,6,2,24,3.9108280254777084
2024-06-20,80.9,81.57,78.5,79.23,79.0,85.43,78.75999999999999,80.01416666666667,78.53846153846153,3.393100843378187,6,2,25,-0.8213804094642452
2024-06-27,83.88,80.9,81.57,74.07,78.99,86.21,81.21249999999999,79.82,78.96846153846153,2.213494597538982,6,2,26,3.6835599505562255
2024-07-04,82.1,83.88,80.9,78.5,78.63,82.69,82.1125,79.77083333333333,79.38115384615384,1.276541551746143,7,3,27,-2.12207916070577
2024-07-11,82.85,82.1,83.88,81.57,77.57,82.81,82.43249999999999,79.77416666666666,79.77692307692307,1.2554779966216756,7,3,28,0.9135200974421442
2024-07-18,77.59,82.85,82.1,80.9,79.23,79.0,81.605,79.65666666666665,79.87307692307692,2.7743407625357888,7,3,29,-6.348823174411578
2024-07-25,77.91,77.59,82.85,83.88,74.07,78.99,80.1125,79.56666666666666,79.95230769230768,2.7482160880591926,7,3,30,0.412424281479562
2024-08-01,75.23,77.91,77.59,82.1,78.5,78.63,78.395,79.28333333333335,80.00500000000001,3.2014319712695807,8,3,31,-3.4398665126427863
2024-08-08,76.98,75.23,77.91,82.85,81.57,77.57,76.92750000000001,79.23416666666667,80.01807692307692,1.1956135105738626,8,3,32,2.3261996543932018
2024-08-15,71.93,76.98,75.23,77.59,80.9,79.23,75.5125,78.62583333333333,79.78807692307693,2.6341143356606835,8,3,33,-6.560145492335668
2024-08-22,74.52,71.93,76.98,77.91,83.88,74.07,74.665,78.66333333333334,79.63346153846155,2.096004134855887,8,3,34,3.6007229250660133
2024-08-29,69.2,74.52,71.93,75.23,82.1,78.5,73.1575,77.88833333333334,79.25153846153846,3.348456111901824,8,3,35,-7.139023081052054
2024-09-05,67.31,69.2,74.52,76.98,82.85,81.57,70.74,76.7,78.77423076923077,3.153886491299087,9,3,36,-2.731213872832372
2024-09-12,70.91,67.31,69.2,71.93,77.59,80.9,70.485,75.86749999999999,78.36,3.0655994519830547,9,3,37,5.348388055266673
2024-09-19,69.69,70.91,67.31,74.52,77.91,83.88,69.2775,74.685,77.91153846153847,1.4958024602194584,9,3,38,-1.720490762938931
2024-09-26,70.1,69.69,70.91,69.2,75.23,82.1,69.5025,73.685,77.32192307692307,1.5470698109647905,9,3,39,0.588319701535367
2024-10-03,73.24,70.1,69.69,67.31,76.98,82.85,70.985,72.88416666666666,76.82307692307693,1.5864950887619012,10,4,40,4.479315263908701
2024-10-10,70.39,73.24,70.1,70.91,71.93,77.59,70.85499999999999,72.28416666666668,76.35,1.6157248115522653,10,4,41,-3.8913162206444474
2024-10-17,70.77,70.39,73.24,69.69,74.52,77.91,71.125,71.68916666666667,75.88692307692307,1.4364423645470987,10,4,42,0.5398494104276175
2024-10-24,68.61,70.77,70.39,70.1,69.2,75.23,70.7525,71.1375,75.4873076923077,1.9069762277837228,10,4,43,-3.0521407376006726
2024-10-31,71.69,68.61,70.77,73.24,67.31,76.98,70.365,70.69666666666667,75.20653846153847,1.2910331779878819,10,4,44,4.489141524559104
2024-11-07,68.43,71.69,68.61,70.39,70.91,71.93,69.875,70.405,74.81423076923076,1.6107451691682015,11,4,45,-4.547356674571057
2024-11-14,68.87,68.43,71.69,70.77,69.69,74.52,69.4,69.93416666666667,74.47961538461539,1.5373136743462366,11,4,46,0.6429928393979267
2024-11-21,68.72,68.87,68.43,68.61,70.1,69.2,69.4275,69.89416666666666,74.07538461538462,1.5193501900479034,11,4,47,-0.2178016552925932
2024-11-28,68.54,68.72,68.87,71.69,73.24,67.31,68.64,69.99666666666667,73.86269230769231,0.19442222094823666,11,4,48,-0.261932479627458
2024-12-05,70.29,68.54,68.72,68.43,70.39,70.91,69.105,69.94500000000001,73.54692307692308,0.8014362108106523,12,4,49,2.5532535745550033
2024-12-12,70.58,70.29,68.54,68.87,70.77,69.69,69.5325,70.01916666666666,73.12423076923076,1.0513919345318459,12,4,50,0.41257646891448285
2024-12-19,70.1,70.58,70.29,68.72,68.61,70.1,69.8775,70.01916666666666,72.70884615384615,0.9132496920331702,12,4,51,-0.6800793425899787
2024-12-26,71.72,70.1,70.58,68.54,71.69,73.24,70.6725,69.8925,72.24115384615385,0.7256893274665396,12,4,52,2.3109843081312587
2025-01-02,73.32,71.72,70.1,70.29,68.43,70.39,71.42999999999999,70.13666666666667,71.90346153846154,1.4315027069478374,1,1,1,2.230897936419396
2025-01-09,80.04,73.32,71.72,70.58,68.87,70.77,73.795,70.90916666666666,71.79538461538462,4.365940143122998,1,1,2,9.16530278232408
2025-01-16,75.44,80.04,73.32,70.1,68.72,68.61,75.13,71.47833333333334,71.71269230769231,3.6105585902091586,1,1,3,-5.747126436781624
2025-01-23,72.62,75.44,80.04,71.72,68.54,71.69,75.355,71.55583333333334,71.50923076923077,3.3455393187546303,1,1,4,-3.7380699893955427
2025-01-30,71.03,72.62,75.44,73.32,70.29,68.43,74.7825,71.7725,71.34769230769231,3.951003037204571,1,1,5,-2.1894794822363006
2025-02-06,71.37,71.03,72.62,80.04,70.58,68.87,72.615,71.98083333333334,71.13192307692307,2.003571810542185,2,1,6,0.4786709840912229
2025-02-13,72.25,71.37,71.03,75.44,70.1,68.72,71.8175,72.275,71.14423076923077,0.7419512562600051,2,1,7,1.2330110690766283
2025-02-20,68.62,72.25,71.37,72.62,71.72,68.54,70.8175,72.28166666666667,70.9173076923077,1.5525758167205832,2,1,8,-5.024221453287192
2025-02-27,66.31,68.62,72.25,71.03,73.32,70.29,69.6375,71.95,70.80615384615385,2.703964681721766,2,1,9,-3.366365491110468
2025-03-06,67.68,66.31,68.62,71.37,80.04,70.58,68.715,71.70833333333333,70.82038461538463,2.540373988214827,3,1,10,2.0660533856130314
2025-03-13,67.16,67.68,66.31,72.25,75.44,70.1,67.44250000000001,71.46333333333334,70.67615384615384,0.9670013788330118,3,1,11,-0.768321513002379
2025-03-20,69.65,67.16,67.68,68.62,72.62,71.72,67.7,71.29083333333334,70.67461538461538,1.417344935668449,3,1,12,3.7075640262060894
2025-03-27,71.71,69.65,67.16,66.31,71.03,73.32,69.05000000000001,71.15666666666667,70.73653846153846,2.07240600912689,3,1,13,2.9576453697056637
2025-04-03,62.35,71.71,69.65,67.68,71.37,80.04,67.7175,69.6825,70.31769230769231,4.033008595742342,4,2,14,-13.052572862920087
2025-04-10,62.47,62.35,71.71,67.16,72.25,75.44,66.545,68.60166666666667,70.01307692307692,4.8484327364621675,4,2,15,0.19246190858059897
2025-04-17,62.27,62.47,62.35,69.65,68.62,72.62,64.7,67.73916666666666,69.68615384615386,4.674056054434692,4,2,16,-0.3201536737634014
2025-04-24,58.21,62.27,62.47,71.71,66.31,71.03,61.325,66.67083333333333,69.28615384615385,2.078292568431329,4,2,17,-6.519993576361016
2025-05-01,58.07,58.21,62.27,62.35,67.68,71.37,60.255,65.5625,68.76230769230769,2.444224485052464,5,2,18,-0.24050850369352617
2025-05-08,63.15,58.07,58.21,62.47,67.16,72.25,60.425000000000004,64.80416666666666,68.55923076923078,2.6634501434536655,5,2,19,8.748062682968838
2025-05-15,61.57,63.15,58.07,62.27,69.65,68.62,60.25,64.21666666666667,68.27846153846154,2.521005090566719,5,2,20,-2.501979414093425
2025-05-22,61.84,61.57,63.15,58.21,71.71,66.31,61.1575,63.84416666666667,68.01384615384615,2.1709195440327864,5,2,21,0.4385252558064101
2025-05-29,62.85,61.84,61.57,58.07,62.35,67.68,62.3525,63.44166666666666,67.795,0.7656097787583839,5,2,22,1.6332470892626016
2025-06-05,68.15,62.85,61.84,63.15,62.47,67.16,63.6025,63.524166666666666,67.71269230769231,3.081313302256702,6,2,23,8.432776451869529
2025-06-12,75.14,68.15,62.85,61.57,62.27,69.65,66.995,63.981666666666676,67.88807692307692,6.094535804035026,6,2,24,10.256786500366832
2025-06-19,64.92,75.14,68.15,61.84,58.21,71.71,67.765,63.41583333333333,67.68884615384616,5.378664642207366,6,2,25,-13.601277615118445
2025-06-26,67.45,64.92,75.14,62.85,58.07,62.35,68.915,63.840833333333336,67.52461538461537,4.375770408358429,6,2,26,3.8971041281577357
2025-07-03,68.38,67.45,64.92,68.15,63.15,62.47,68.9725,64.33333333333333,67.33461538461539,4.36386201278928,7,3,27,1.378799110452178
2025-07-10,66.38,68.38,67.45,75.14,61.57,62.27,66.7825,64.67583333333333,66.80923076923077,1.4864358938968,7,3,28,-2.9248318221702263
2025-07-17,65.25,66.38,68.38,64.92,61.84,58.21,66.865,65.2625,66.41730769230769,1.3516533086057267,7,3,29,-1.7023199758963492
2025-07-24,70.0,65.25,66.38,67.45,62.85,58.07,67.5025,66.25666666666667,66.31653846153846,2.108812857193575,7,3,30,7.279693486590033
2025-07-31,64.35,70.0,65.25,68.38,68.15,63.15,66.495,66.35666666666667,66.05961538461538,2.479872308540252,7,3,31,-8.071428571428585
2025-08-07,62.65,64.35,70.0,66.38,75.14,61.57,65.5625,66.44666666666667,65.72423076923077,3.1486438879827703,8,3,32,-2.6418026418026375
2025-08-14,63.21,62.65,64.35,65.25,64.92,61.84,65.05250000000001,66.56083333333332,65.37653846153846,3.3733304512500926,8,3,33,0.893854748603351
2025-08-21,64.15,63.21,62.65,70.0,67.45,62.85,63.59,66.66916666666667,65.20461538461538,0.7998333159670558,8,3,34,1.487106470495192
2025-08-28,63.97,64.15,63.21,64.35,68.38,68.15,63.495,66.32083333333333,65.11461538461539,0.6951978135735947,8,3,35,-0.28059236165238755
2025-09-04,63.67,63.97,64.15,62.65,66.38,75.14,63.75,65.365,64.96038461538461,0.4108527716805071,9,3,36,-0.4689698296076239
2025-09-11,64.05,63.67,63.97,63.21,65.25,64.92,63.96,65.2925,64.84076923076924,0.206881608649958,9,3,37,0.5968273912360544
2025-09-18,64.99,64.05,63.67,64.15,70.0,67.45,64.17,65.08749999999999,64.66153846153847,0.5706137047054076,9,3,38,1.4676034348165556
2025-09-25,61.78,64.99,64.05,63.97,64.35,68.38,63.6225,64.5375,64.27961538461538,1.3478223176656225,9,3,39,-4.939221418679784
2025-10-02,62.55,61.78,64.99,63.67,62.65,66.38,63.342499999999994,64.21833333333332,64.28730769230769,1.4473279978397482,10,4,40,1.2463580446746558
2025-10-09,58.27,62.55,61.78,64.05,63.21,65.25,61.8975,63.63666666666666,64.12576923076924,2.778601266824231,10,4,41,-6.842525979216618
2025-10-16,58.5,58.27,62.55,64.99,64.15,70.0,60.275000000000006,62.678333333333335,63.98076923076923,2.2069058279252176,10,4,42,0.39471426119785935
2025-10-23,60.48,58.5,58.27,61.78,63.97,64.35,59.949999999999996,62.35583333333333,64.06807692307692,1.9971479664754184,10,4,43,3.384615384615386
2025-10-30,59.6,60.48,58.5,62.55,63.67,62.65,59.2125,62.10166666666666,64.12692307692308,1.0251300730460684,10,4,44,-1.4550264550264425
2025-11-06,58.49,59.6,60.48,58.27,64.05,63.21,59.2675,61.708333333333336,63.9476923076923,0.961643558357313,11,4,45,-1.8624161073825474
2025-11-13,59.44,58.49,59.6,58.5,64.99,64.15,59.5025,61.31583333333333,63.86576923076923,0.8152862482977918,11,4,46,1.6242092665412766
2025-11-20,58.65,59.44,58.49,60.48,61.78,63.97,59.045,60.8725,63.74307692307693,0.5562073953692179,11,4,47,-1.3290713324360715
2025-11-27,58.95,58.65,59.44,59.6,62.55,63.67,58.8825,60.479166666666664,63.593076923076914,0.41772199686319955,11,4,48,0.5115089514066584
2025-12-04,58.46,58.95,58.65,58.49,58.27,64.05,58.875,60.01333333333333,63.22038461538462,0.4272782075690003,12,4,49,-0.8312128922815964
2025-12-11,55.94,58.46,58.95,59.44,58.5,64.99,58.0,59.259166666666665,62.481923076923074,1.3880682019734787,12,4,50,-4.310639753677736
2025-12-18,58.35,55.94,58.46,58.65,60.48,61.78,57.925,58.973333333333336,62.22923076923076,1.3487895808204753,12,4,51,4.308187343582426
2025-12-25,57.42,58.35,55.94,58.95,59.6,62.55,57.542500000000004,58.54583333333334,61.84346153846154,1.1657436825176433,12,4,52,-1.5938303341902271
2026-01-01,55.99,57.42,58.35,58.46,58.49,58.27,56.925,58.35583333333333,61.36692307692307,1.1719072773317025,1,1,1,-2.490421455938696
2026-01-08,62.02,55.99,57.42,55.94,59.44,58.5,58.445,58.649166666666666,61.19923076923077,2.5734088935359587,1,1,2,10.769780317913913
2026-01-15,60.62,62.02,55.99,58.35,58.65,60.48,59.0125,58.66083333333333,61.02115384615385,2.786914362994206,1,1,3,-2.257336343115135
2026-01-22,63.21,60.62,62.02,57.42,58.95,59.6,60.46,58.96166666666667,60.76,3.1624146892309457,1,1,4,4.272517321016167
2026-01-29,65.14,63.21,60.62,55.99,58.46,58.49,62.7475,59.51583333333334,60.79038461538461,1.9142862029132552,1,1,5,3.053314348995406
2026-02-05,64.63,65.14,63.21,62.02,55.94,59.44,63.4,59.94833333333333,60.86653846153847,2.0252571853135484,2,1,6,-0.7829290758366692
